mrc_table6
par_pctile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
90,12,Less than two-year schools of any type,154000,33700,0.5019322904835840,0.013513513,0.040540539,0.12162162,0.1891892,0.21621622,0.17567568,0.24324325,0.17567568,0.17567568,0.4054054,26900,33800,74,10121,0.0073115304
90,13,Attending college with insufficient data,153500,47400,0.6004643857067930,0.015051343,0.085947387,0.16683078,0.31368688,0.2446195,0.18160078,0.13588409,0.12420875,0.11351807,0.57631171,40000,45000,7109,942344,0.0075439541
90,14.1,Late attender (ages 23-28),153900,32800,0.4948268876238260,0.0041891085,0.035906643,0.086375423,0.19070418,0.19968084,0.20506683,0.21304607,0.19150209,0.16995811,0.43387192,26000,33300,5013,1239448,0.0040445426
90,14.2,Never attended college (before year 2013),153800,27700,0.4265100111676590,0.0042658593,0.03302601,0.073345259,0.15398376,0.16457961,0.17173524,0.18962432,0.32007706,0.30012384,0.36672631,17500,32100,7267,2866578,0.0025350784
91,1,Ivy Plus,161600,127500,0.7812546587364510,0.16954732,0.4148148,0.5366255,0.66502059,0.12345679,0.067489713,0.065020576,0.079012342,0.068312757,0.59506172,84500,90700,1215,52724,0.023044534
91,2,Other elite schools (public and private),161700,96300,0.7539057685832860,0.095383942,0.29359001,0.43010283,0.60949463,0.1669219,0.074163206,0.075038284,0.07438197,0.068037629,0.59702474,67800,72000,4571,183973,0.024846038
91,3,Highly selective public,161600,73100,0.7261885263455140,0.048387095,0.21482705,0.35454723,0.54420912,0.20792848,0.092790522,0.071609013,0.083462887,0.076661482,0.6333074,60300,64600,10292,393548,0.026151828
91,4,Highly selective private,161700,75300,0.7183277550129260,0.05468278,0.21540786,0.35468277,0.54984897,0.18187311,0.094864048,0.086706951,0.086706951,0.077643506,0.626284,60800,64600,3310,134098,0.02468344
91,5,Selective public,161600,57000,0.6653221861556800,0.02277392,0.12160148,0.23257515,0.41322011,0.25374645,0.13903338,0.10099249,0.093007565,0.084038578,0.62099701,48500,52000,35567,1944082,0.018295011
91,6,Selective private,161800,58700,0.6664604972946500,0.026168426,0.13310359,0.24671549,0.43807882,0.23088521,0.12438079,0.10488908,0.10176609,0.092397153,0.64161104,49900,54100,9286,486852,0.019073559
91,7,Nonselective four-year public,161600,37400,0.5370043279883080,0.0064161322,0.043996334,0.10494959,0.21906507,0.24014665,0.20164986,0.17506875,0.16406965,0.14573786,0.52153987,32200,37900,2182,257854,0.0084621534
91,8,Nonselective four-year private not-for-profit,161600,41800,0.5555671482442270,0.009937888,0.080745339,0.15900621,0.2968944,0.20621118,0.14658386,0.17515528,0.17515528,0.15652174,0.57391304,35600,42400,805,55947,0.014388618
91,9,Two-year (public and private not-for-profit),161700,40300,0.5610073843191370,0.0066052745,0.054818958,0.12347524,0.25813606,0.23885059,0.19401185,0.16624078,0.14276072,0.12887518,0.50190443,35000,39700,20741,2021451,0.010260452
91,10,Four-year for-profit,161900,44800,0.5883399857759860,0.006904488,0.055235904,0.14729574,0.29113925,0.25546604,0.17951669,0.1392405,0.1346375,0.12197929,0.46144995,38400,43200,869,126025,0.0068954574
91,11,Two-year for-profit,162200,42200,0.6055306247348040,0,0.041353386,0.12030075,0.2631579,0.32706767,0.18045112,0.12781955,0.10150376,0.097744361,0.51879698,40700,44600,266,42313,0.0062864842
91,12,Less than two-year schools of any type,161700,28500,0.4792598148097850,0,0,0.025,0.15000001,0.2,0.26249999,0.16249999,0.22500001,0.1875,0.51249999,25100,31900,80,10121,0.0079043573
91,13,Attending college with insufficient data,161200,51200,0.6086811323237290,0.020069808,0.098022111,0.18571845,0.34264109,0.22425829,0.1663758,0.14397906,0.12274578,0.11111111,0.56806284,41300,46100,6876,942344,0.0072966986
91,14.1,Late attender (ages 23-28),161500,33500,0.4943298994824440,0.0064075179,0.045493379,0.10081162,0.1903033,0.1954293,0.20269117,0.2259718,0.18560444,0.16595472,0.43998292,25400,32800,4682,1239448,0.0037774881
91,14.2,Never attended college (before year 2013),161400,27500,0.4182417787295430,0.007173181,0.033377249,0.076269947,0.15561411,0.15751719,0.16220173,0.18620993,0.33845702,0.31459522,0.35836628,15800,32100,6831,2866578,0.0023829807
92,1,Ivy Plus,171000,134500,0.7751979836666900,0.18796484,0.40635565,0.53279245,0.67207575,0.10682894,0.068289384,0.070317782,0.082488172,0.07640297,0.56389451,81900,88300,1479,52724,0.028051741
92,2,Other elite schools (public and private),170900,87700,0.7488763376705460,0.088585705,0.28132206,0.42505765,0.60415065,0.16179861,0.079362035,0.080707148,0.073981553,0.068024598,0.59665644,67500,71600,5204,183973,0.028286759
92,3,Highly selective public,170900,74800,0.7244775504832410,0.054049104,0.21848662,0.35654086,0.54534632,0.20163064,0.093349211,0.075210698,0.084463172,0.07576035,0.6290766,60300,64500,10916,393548,0.027737405
92,4,Highly selective private,171000,73200,0.7223881493613980,0.048655916,0.21317205,0.35698923,0.55591398,0.1795699,0.10026882,0.080913976,0.083333336,0.076075271,0.62069893,60700,64800,3720,134098,0.027740905
92,5,Selective public,170900,57700,0.666388586615022,0.02520065,0.12563844,0.23822755,0.42588541,0.2427457,0.13343997,0.10099905,0.0969299,0.088258401,0.61918396,49200,53000,35634,1944082,0.018329473
92,6,Selective private,171000,59500,0.671163592533199,0.02768869,0.13972633,0.26245457,0.44376737,0.23027581,0.12497327,0.097391486,0.10359205,0.092580713,0.64592689,50900,54800,9354,486852,0.019213231
92,7,Nonselective four-year public,170800,39600,0.5557135285011290,0.0051234281,0.055426177,0.11644155,0.24732184,0.25477409,0.17978576,0.1639497,0.15416861,0.13879833,0.53609687,35400,40200,2147,257854,0.0083264168
92,8,Nonselective four-year private not-for-profit,170800,42300,0.553782786055126,0.01119403,0.075870648,0.15920398,0.28233832,0.20895523,0.16542289,0.17412935,0.16915423,0.14925373,0.55597013,34200,41700,804,55947,0.014370744
92,9,Two-year (public and private not-for-profit),170800,40900,0.5634477279122650,0.0079630762,0.058632582,0.12685129,0.26541895,0.23275512,0.19720024,0.1592108,0.14541489,0.1301481,0.49528304,35000,40200,19716,2021451,0.0097533902
92,10,Four-year for-profit,171100,44600,0.5987393886505450,0.0057273768,0.077892326,0.16953035,0.30813289,0.22909507,0.19243987,0.1580756,0.11225659,0.099656358,0.44558993,39600,43600,873,126025,0.0069271969
92,11,Two-year for-profit,171200,43600,0.5998726043085050,0.0047619049,0.033333335,0.13809524,0.2857143,0.25714287,0.24285714,0.085714288,0.12857144,0.12380953,0.3904762,39400,43000,210,42313,0.0049630138
92,12,Less than two-year schools of any type,170700,29500,0.4709985645497860,0,0.030303031,0.060606062,0.13636364,0.15151516,0.25757575,0.28787878,0.16666667,0.12121212,0.42424244,25000,26600,66,10121,0.0065210946
92,13,Attending college with insufficient data,170400,51000,0.6121741250705220,0.019455845,0.10183918,0.19182247,0.34245327,0.23255815,0.16871865,0.13543092,0.12083904,0.10883113,0.57060343,41400,46100,6579,942344,0.006981527
92,14.1,Late attender (ages 23-28),170700,34000,0.5034983111691010,0.003875969,0.042863656,0.10168719,0.20200638,0.19357045,0.2127223,0.2115823,0.18011856,0.15937072,0.44140446,27000,33200,4386,1239448,0.0035386721
92,14.2,Never attended college (before year 2013),170600,27600,0.4126238019918440,0.0069380202,0.038236201,0.079555966,0.15171137,0.15587419,0.15895775,0.18593894,0.34751773,0.32809126,0.35538083,14900,32100,6486,2866578,0.0022626282
93,1,Ivy Plus,182500,141300,0.794589416100015,0.18486883,0.42708969,0.54423428,0.69066507,0.11775473,0.065893836,0.053081147,0.072605245,0.063453324,0.58877361,84400,90900,1639,52724,0.031086413
93,2,Other elite schools (public and private),182600,89500,0.7511810668074110,0.090846993,0.29696038,0.43903688,0.61424178,0.15232241,0.080430329,0.071038254,0.081967212,0.074795082,0.59494537,68900,73900,5856,183973,0.031830758
93,3,Highly selective public,182500,76100,0.729043081026528,0.054353658,0.22420883,0.37019488,0.55480063,0.19488646,0.09368854,0.075451456,0.081172891,0.07330592,0.63874483,61500,65700,11186,393548,0.028423471
93,4,Highly selective private,182700,73500,0.7148700093158050,0.055804685,0.21076234,0.35326359,0.53811657,0.19232686,0.096163429,0.086447433,0.08694569,0.080468364,0.64275038,59300,63800,4014,134098,0.029933332
93,5,Selective public,182500,59000,0.667515376234048,0.026791451,0.13191786,0.24869396,0.42788097,0.24131863,0.13074452,0.10127112,0.098784745,0.088587791,0.62774128,49400,53200,35795,1944082,0.018412288
93,6,Selective private,182700,59900,0.6717270926187180,0.029599415,0.14391801,0.26440749,0.44388664,0.23125197,0.12310428,0.10061709,0.10114004,0.092877313,0.64177388,50900,54800,9561,486852,0.019638412
93,7,Nonselective four-year public,182500,40800,0.5533546816456930,0.011982027,0.063904144,0.12730904,0.25511733,0.23464803,0.18821767,0.16325511,0.15876186,0.14827758,0.53170246,34000,40500,2003,257854,0.0077679618
93,8,Nonselective four-year private not-for-profit,182400,43300,0.5553807757672580,0.012925969,0.071680374,0.13748531,0.28084606,0.20681551,0.17626321,0.15981199,0.17626323,0.16216217,0.55816686,33800,41500,851,55947,0.015210824
93,9,Two-year (public and private not-for-profit),182500,40600,0.561106775122647,0.0076704845,0.060680885,0.12635285,0.26468426,0.23358202,0.18913524,0.16454765,0.14805086,0.13376063,0.49548176,35100,40300,19034,2021451,0.0094160084
93,10,Four-year for-profit,182700,43800,0.5709837210378200,0.018276762,0.077023499,0.15143603,0.2911227,0.22193211,0.17624021,0.15926893,0.15143603,0.13707572,0.44255874,36200,41900,766,126025,0.006078159
93,11,Two-year for-profit,182700,40000,0.569688195837544,0,0.04945055,0.12087912,0.30219781,0.1978022,0.20329671,0.15934066,0.13736264,0.12637363,0.45054945,35600,41800,182,42313,0.0043012784
93,12,Less than two-year schools of any type,182800,31700,0.462502610018138,0.017857144,0.035714287,0.071428575,0.23214287,0.16071428,0.14285715,0.19642857,0.26785716,0.25,0.5714286,24000,,56,10121,0.0055330503
93,13,Attending college with insufficient data,181800,51500,0.6066250959872450,0.022716947,0.10283205,0.19475995,0.3443889,0.22020294,0.16477358,0.14538845,0.12524609,0.11222172,0.57110405,41300,46200,6603,942344,0.0070069954
93,14.1,Late attender (ages 23-28),182200,34400,0.5004375695280160,0.0086513991,0.049109414,0.10229008,0.20101781,0.19745547,0.20305343,0.21043257,0.18804072,0.17022902,0.42977101,26300,33800,3930,1239448,0.0031707664
93,14.2,Never attended college (before year 2013),182200,27000,0.4142270670689270,0.0070514926,0.035749428,0.074122667,0.15496884,0.15349294,0.16087241,0.18153493,0.34913087,0.32650051,0.35815021,15300,32100,6098,2866578,0.0021272751
94,1,Ivy Plus,197900,136900,0.7903270322196790,0.17285863,0.42672858,0.54489166,0.68627447,0.11403508,0.066563465,0.061403509,0.071723431,0.067079462,0.57997936,83700,91500,1938,52724,0.036757454
94,2,Other elite schools (public and private),198000,95100,0.7533556654973560,0.10219084,0.30325744,0.44883251,0.61660421,0.15076391,0.076390892,0.077832229,0.078408763,0.071202077,0.61098301,70200,74900,6938,183973,0.037712056
94,3,Highly selective public,197800,78200,0.7300809679498250,0.060984943,0.2375606,0.37637153,0.56145275,0.1912903,0.088542998,0.07331802,0.085395932,0.078591481,0.63570637,61900,66400,11757,393548,0.029874373
94,4,Highly selective private,198000,73000,0.7128773766101620,0.051081866,0.21101941,0.35311174,0.52888691,0.19741245,0.098594688,0.086995311,0.088110641,0.081864819,0.6147669,59200,63800,4483,134098,0.033430774
94,5,Selective public,197800,60200,0.6704488487461330,0.029288117,0.14016256,0.25840807,0.43394059,0.23559417,0.13335201,0.10070068,0.096412554,0.088088565,0.62390691,49900,53700,35680,1944082,0.018353134
94,6,Selective private,197900,60500,0.6702497829220460,0.032288209,0.14545266,0.26598838,0.45120433,0.22217607,0.11804402,0.10008305,0.10849252,0.098214284,0.65137041,51300,55800,9632,486852,0.019784246
94,7,Nonselective four-year public,197700,38400,0.5339107051782580,0.008508509,0.062062062,0.11911912,0.23773773,0.21521522,0.1986987,0.17617618,0.17217217,0.16016017,0.504004,31800,37700,1998,257854,0.0077485708
94,8,Nonselective four-year private not-for-profit,197800,45000,0.5522327174502630,0.020905923,0.098722421,0.17073171,0.29616725,0.17886178,0.18234611,0.16840883,0.17421603,0.15911731,0.54936123,32800,41800,861,55947,0.015389565
94,9,Two-year (public and private not-for-profit),197700,41000,0.5598769321922910,0.0080185216,0.062905863,0.13360438,0.26929811,0.22615619,0.18753177,0.16483144,0.1521825,0.13800892,0.49285674,35000,40800,17709,2021451,0.0087605389
94,10,Four-year for-profit,198100,41700,0.5633221308302350,0.011004127,0.072902344,0.14305365,0.28473178,0.20357634,0.19807428,0.16506189,0.14855571,0.13617606,0.43328747,33800,41100,727,126025,0.0057686968
94,11,Two-year for-profit,198400,41600,0.5840824572544660,0,0.05076142,0.14213198,0.30964467,0.2182741,0.17258884,0.18274112,0.11675127,0.10659898,0.48730963,37000,43400,197,42313,0.0046557793
94,12,Less than two-year schools of any type,199000,37400,0.5474922331370570,0,0.057692312,0.07692308,0.25,0.17307693,0.30769232,0.13461539,0.13461539,0.13461539,0.42307693,31200,,52,10121,0.0051378324
94,13,Attending college with insufficient data,196900,52800,0.6210215776131850,0.024965538,0.11257467,0.21059886,0.36345536,0.2260683,0.15622607,0.1338643,0.12038597,0.10736713,0.57466686,42900,47800,6529,942344,0.0069284677
94,14.1,Late attender (ages 23-28),197600,35500,0.4989974267382690,0.0095559303,0.056773469,0.11691962,0.2074199,0.18690276,0.19589657,0.21163575,0.19814503,0.17509837,0.43563801,25800,33700,3558,1239448,0.0028706328
94,14.2,Never attended college (before year 2013),197400,26200,0.4025648990382620,0.0065288357,0.03826623,0.078346029,0.15107,0.14290896,0.15868698,0.174465,0.37286907,0.35074356,0.35056219,13800,31800,5514,2866578,0.0019235478
95,1,Ivy Plus,219400,145200,0.7847377943292480,0.19248629,0.4390038,0.55255383,0.68003374,0.11059519,0.065428451,0.067116931,0.076825663,0.070915997,0.58843398,87200,94300,2369,52724,0.044932101
95,2,Other elite schools (public and private),219500,93400,0.7499516107273430,0.10242792,0.30968639,0.44967121,0.6151998,0.14706627,0.07941325,0.075619623,0.082701065,0.075240262,0.60887706,69800,75100,7908,183973,0.042984568
95,3,Highly selective public,219200,78800,0.7342744632266590,0.063451558,0.24547078,0.39423323,0.57412606,0.17810667,0.090924554,0.07289274,0.083949983,0.077230588,0.63136858,63900,68700,11757,393548,0.029874373
95,4,Highly selective private,219500,73800,0.7156278185605060,0.055708662,0.22893701,0.36594489,0.53799212,0.18720472,0.09980315,0.085433073,0.089566931,0.082283467,0.61417323,60100,64400,5080,134098,0.037882742
95,5,Selective public,219200,61200,0.6701105077611740,0.031653728,0.14878684,0.26506057,0.44086054,0.22790684,0.12796128,0.10490131,0.098370045,0.089088775,0.62502509,50200,54300,34909,1944082,0.017956547
95,6,Selective private,219400,59600,0.6642053304766750,0.028856605,0.14507362,0.26692361,0.44945154,0.21000099,0.12333234,0.10445696,0.11275817,0.10356755,0.64917481,51100,55800,10119,486852,0.020784551
95,7,Nonselective four-year public,219400,39500,0.530775206681064,0.0091277892,0.06997972,0.12474645,0.23681542,0.22819473,0.1729209,0.18154158,0.18052737,0.1643002,0.52079105,31800,38700,1972,257854,0.0076477388
95,8,Nonselective four-year private not-for-profit,219400,40400,0.5241665534883640,0.014388489,0.078108937,0.14902364,0.2672148,0.18293937,0.15210688,0.1901336,0.20760535,0.18807811,0.5714286,30400,40200,973,55947,0.01739146
95,9,Two-year (public and private not-for-profit),219000,40500,0.5533940428857990,0.0092236269,0.063099384,0.12998594,0.26394233,0.22179464,0.18929815,0.16651396,0.15845092,0.1443406,0.48109463,34100,40100,16371,2021451,0.0080986377
95,10,Four-year for-profit,219600,42400,0.5735902193877100,0.006830601,0.064207651,0.14617486,0.30601093,0.22404371,0.14754099,0.17486338,0.14754099,0.13797814,0.47404373,37100,43800,732,126025,0.0058083716
95,11,Two-year for-profit,220200,43100,0.5964170750550410,0.0049751243,0.059701495,0.15920399,0.3283582,0.23880596,0.1840796,0.094527364,0.15422885,0.13432837,0.46766171,41300,45500,201,42313,0.0047503132
95,12,Less than two-year schools of any type,220700,24800,0.4211165862818040,0,0.01754386,0.087719299,0.1754386,0.087719299,0.19298247,0.33333334,0.21052632,0.19298247,0.45614034,13500,,57,10121,0.0056318548
95,13,Attending college with insufficient data,218000,55300,0.6184022260195660,0.029452797,0.12664703,0.22182608,0.37048519,0.20616959,0.15718493,0.14261355,0.12354673,0.11145559,0.58239031,43000,48700,6451,942344,0.0068456954
95,14.1,Late attender (ages 23-28),218800,34900,0.5036410625397370,0.0076560657,0.050353356,0.10806832,0.21849234,0.19316843,0.17932862,0.21937573,0.18963486,0.17137809,0.45023558,26700,34600,3396,1239448,0.0027399294
95,14.2,Never attended college (before year 2013),218700,25600,0.3856265611088290,0.0089032017,0.039780263,0.07482478,0.14434552,0.1360106,0.14339837,0.1759803,0.40026522,0.38113278,0.35177118,10100,31500,5279,2866578,0.0018415686
96,1,Ivy Plus,252300,148400,0.791045001690755,0.20081967,0.43715847,0.55225408,0.68681693,0.10963114,0.066256829,0.067622952,0.06967213,0.063866116,0.58435792,86200,92900,2928,52724,0.055534482
96,2,Other elite schools (public and private),252100,99100,0.7514615694990830,0.10852547,0.31903484,0.45458445,0.61276138,0.15206434,0.07764075,0.075603217,0.081930295,0.076675601,0.58927613,70500,76000,9325,183973,0.050686784
